0,0
1,0
2,0
3,0
4,1
5,1
6,1
7,1
8,2
9,2
10,0
11,0
12,3
13,3
14,3
15,0
16,0
17,0
18,0
19,0
20,1
21,1
22,1
23,0
24,0
25,0
26,4
27,5
28,4
29,6
30,6
31,7
32,7
33,7
34,7
35,7
36,7
37,8
38,8
39,8
40,6
41,6
42,1
43,1
44,9
45,9
46,1
47,0
48,0
49,0
50,10
51,10
52,10
53,11
54,11
55,11
56,5
57,5
58,5
59,12
60,0
61,0
62,0
63,10
64,10
65,10
66,10
67,10
68,1
69,1
70,1
71,1
72,13
73,0
74,0
75,0
76,14
77,14
78,6
79,6
80,15
81,15
82,10
83,15
84,0
85,0
86,0
87,1
88,1
89,1
90,1
91,5
92,5
93,5
94,5
95,0
96,0
97,16
98,16
99,16
100,2
101,9
102,9
103,9
104,9
105,17
106,17
107,18
108,18
109,2
110,2
111,2
112,2
113,2
114,2
115,19
116,19
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,20
125,20
126,20
127,20
128,10
129,10
130,10
131,10
132,17
133,17
134,21
135,21
136,21
137,21
138,0
139,0
140,0
141,0
142,1
143,22
144,22
145,10
146,23
147,24
148,25
149,13
150,13
151,13
152,5
153,5
154,5
155,5
156,5
157,25
158,25
159,23
160,23
161,23
162,23
163,23
164,23
165,26
166,26
167,26
168,26
169,26
170,26
171,0
172,0
173,2
174,2
175,2
176,2
177,0
178,0
179,0
180,0
181,9
182,27
183,28
184,28
185,10
186,10
187,10
188,0
189,0
190,0
191,0
192,5
193,5
194,5
195,5
196,1
197,0
198,0
199,0
200,22
201,22
202,22
203,2
204,2
205,1
206,1
207,7
208,7
209,0
210,0
211,0
212,29
213,29
214,29
215,29
216,29
217,29
218,6
219,6
220,6
221,30
222,30
223,31
224,0
225,0
226,0
227,6
228,6
229,6
230,6
231,6
232,6
233,6
234,6
235,6
236,1
237,1
238,1
239,0
240,0
241,0
242,0
243,32
244,12
245,1
246,33
247,33
248,0
249,0
250,0
251,2
252,2
253,6
254,6
255,6
256,6
257,6
258,6
259,5
260,10
261,10
262,10
263,10
264,10
265,13
266,13
267,13
268,34
269,10
270,10
271,9
272,9
273,9
274,9
275,0
276,0
277,16
278,16
279,16
280,17
281,17
282,35
283,35
284,35
285,35
286,35
287,35
288,35
289,34
290,34
291,0
292,34
293,34
294,0
295,0
296,15
297,15
298,15
299,15
300,1
301,1
302,1
303,1
304,0
305,0
306,10
307,10
308,10
309,5
310,5
311,1
312,36
313,5
314,5
315,7
316,0
317,0
318,13
319,13
320,5
321,5
322,5
323,9
324,8
325,37
326,37
327,37
328,0
329,0
330,0
331,5
332,5
333,38
334,10
335,38
336,39
337,39
338,39
339,9
340,9
341,9
342,9
343,0
344,0
345,0
346,40
347,40
348,40
349,40
350,10
351,26
352,26
353,5
354,5
355,41
356,41
357,41
358,41
359,5
360,5
361,5
362,42
363,42
364,42
365,5
366,5
367,5
368,0
369,0
370,10
371,9
372,9
373,9
374,9
375,9
376,9
377,0
378,43
379,0
380,44
381,45
382,45
383,45
384,45
385,45
386,32
387,32
388,32
389,46
390,46
391,1
392,1
393,1
394,47
395,47
396,47
397,47
398,47
399,47
400,0
401,0
402,0
403,0
404,1
405,3
406,1
407,1
408,1
409,1
410,1
411,6
412,6
413,5
414,5
415,5
416,0
417,5
418,5
419,1
422,1
423,1
424,1
425,1
426,1
427,15
428,15
429,15
430,15
431,15
432,35
433,35
434,35
435,0
436,0
437,0
438,0
439,0
440,35
441,35
442,35
443,35
444,1
445,48
446,48
447,48
448,48
449,48
450,49
451,49
452,49
453,0
454,0
455,0
456,0
457,10
458,10
459,5
460,5
461,5
462,10
463,50
464,10
465,51
466,51
467,6
468,6
469,6
470,6
471,1
472,1
473,1
474,13
475,13
476,33
477,10
478,10
479,0
480,0
481,0
482,44
483,44
484,44
485,10
486,10
487,10
488,17
489,17
490,13
491,0
492,10
493,10
494,10
495,0
496,0
497,0
498,52
499,52
500,53
501,53
502,53
503,53
504,53
505,10
506,10
507,25
508,7
509,7
510,54
511,54
512,54
513,10
514,10
515,10
516,5
517,5
518,5
519,5
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
530,24
531,24
532,5
533,5
534,5
535,23
